SANCTUARY,date,SST_0,Temperature,datetime
FKNMS,X2009051000_water_temp_0,6725.2960776,26.7252960776,2009-05-10T04:00:00Z
FKNMS,X2009051100_water_temp_0,7359.8179662,27.3598179662,2009-05-11T04:00:00Z
FKNMS,X2009051200_water_temp_0,7893.0397157,27.8930397157,2009-05-12T04:00:00Z
FKNMS,X2009051300_water_temp_0,7932.2695143,27.9322695143,2009-05-13T04:00:00Z
FKNMS,X2009051400_water_temp_0,7436.0617454,27.4360617454,2009-05-14T04:00:00Z
FKNMS,X2009051500_water_temp_0,7426.9629892,27.4269629892,2009-05-15T04:00:00Z
FKNMS,X2009051600_water_temp_0,7215.8262483,27.2158262483,2009-05-16T04:00:00Z
FKNMS,X2009051700_water_temp_0,7035.1687867,27.035168786699998,2009-05-17T04:00:00Z
FKNMS,X2009051800_water_temp_0,7094.5994602,27.0945994602,2009-05-18T04:00:00Z
FKNMS,X2009051900_water_temp_0,7692.0510315,27.6920510315,2009-05-19T04:00:00Z
FKNMS,X2009052000_water_temp_0,7439.2847185,27.4392847185,2009-05-20T04:00:00Z
FKNMS,X2009052100_water_temp_0,6993.6723025,26.993672302500002,2009-05-21T04:00:00Z
FKNMS,X2009052200_water_temp_0,7378.0173753,27.3780173753,2009-05-22T04:00:00Z
FKNMS,X2009052300_water_temp_0,7515.7110506,27.5157110506,2009-05-23T04:00:00Z
FKNMS,X2009052400_water_temp_0,8199.2575802,28.199257580199998,2009-05-24T04:00:00Z
FKNMS,X2009052500_water_temp_0,8321.4469396,28.3214469396,2009-05-25T04:00:00Z
FKNMS,X2009052600_water_temp_0,8568.1883009,28.568188300899998,2009-05-26T04:00:00Z
FKNMS,X2009052700_water_temp_0,8771.7575251,28.7717575251,2009-05-27T04:00:00Z
FKNMS,X2009052800_water_temp_0,8856.848769,28.856848769000003,2009-05-28T04:00:00Z
FKNMS,X2009052900_water_temp_0,8709.9531618,28.7099531618,2009-05-29T04:00:00Z
FKNMS,X2009053000_water_temp_0,8490.2741418,28.4902741418,2009-05-30T04:00:00Z
FKNMS,X2009053100_water_temp_0,8741.6567532,28.7416567532,2009-05-31T04:00:00Z
FKNMS,X2009060100_water_temp_0,8827.7659239,28.827765923900003,2009-06-01T04:00:00Z
FKNMS,X2009060200_water_temp_0,9197.8007552,29.1978007552,2009-06-02T04:00:00Z
FKNMS,X2009060300_water_temp_0,8820.2568995,28.820256899500002,2009-06-03T04:00:00Z
FKNMS,X2009060400_water_temp_0,8759.5587763,28.7595587763,2009-06-04T04:00:00Z
FKNMS,X2009060500_water_temp_0,8807.6677091,28.807667709100002,2009-06-05T04:00:00Z
FKNMS,X2009060600_water_temp_0,9060.4605849,29.0604605849,2009-06-06T04:00:00Z
FKNMS,X2009060700_water_temp_0,8993.6104412,28.9936104412,2009-06-07T04:00:00Z
FKNMS,X2009060800_water_temp_0,8869.6919205,28.8696919205,2009-06-08T04:00:00Z
FKNMS,X2009060900_water_temp_0,9562.1826396,29.5621826396,2009-06-09T04:00:00Z
FKNMS,X2009061000_water_temp_0,9777.5271305,29.7775271305,2009-06-10T04:00:00Z
FKNMS,X2009061100_water_temp_0,9759.0740924,29.7590740924,2009-06-11T04:00:00Z
FKNMS,X2009061200_water_temp_0,10201.9625672,30.2019625672,2009-06-12T04:00:00Z
FKNMS,X2009061300_water_temp_0,10800.5752291,30.8005752291,2009-06-13T04:00:00Z
FKNMS,X2009061400_water_temp_0,10704.4219959,30.7044219959,2009-06-14T04:00:00Z
FKNMS,X2009061500_water_temp_0,10774.2671727,30.7742671727,2009-06-15T04:00:00Z
FKNMS,X2009061600_water_temp_0,10854.5728265,30.8545728265,2009-06-16T04:00:00Z
FKNMS,X2009061700_water_temp_0,10823.8283019,30.8238283019,2009-06-17T04:00:00Z
FKNMS,X2009061800_water_temp_0,10974.8636038,30.974863603800003,2009-06-18T04:00:00Z
FKNMS,X2009061900_water_temp_0,11226.5238199,31.226523819900002,2009-06-19T04:00:00Z
FKNMS,X2009062000_water_temp_0,11188.2347497,31.1882347497,2009-06-20T04:00:00Z
FKNMS,X2009062100_water_temp_0,11026.3069456,31.0263069456,2009-06-21T04:00:00Z
FKNMS,X2009062200_water_temp_0,10667.9647891,30.6679647891,2009-06-22T04:00:00Z
FKNMS,X2009062300_water_temp_0,10512.0296633,30.512029663299998,2009-06-23T04:00:00Z
FKNMS,X2009062400_water_temp_0,10145.7795859,30.1457795859,2009-06-24T04:00:00Z
FKNMS,X2009062500_water_temp_0,9908.3543502,29.9083543502,2009-06-25T04:00:00Z
FKNMS,X2009062600_water_temp_0,10046.7085014,30.0467085014,2009-06-26T04:00:00Z
FKNMS,X2009062700_water_temp_0,10161.8886691,30.1618886691,2009-06-27T04:00:00Z
FKNMS,X2009062800_water_temp_0,10247.908916,30.247908916,2009-06-28T04:00:00Z
FKNMS,X2009062900_water_temp_0,10307.289471,30.307289471,2009-06-29T04:00:00Z
FKNMS,X2009063000_water_temp_0,10006.2529183,30.0062529183,2009-06-30T04:00:00Z
FKNMS,X2009070100_water_temp_0,9870.5202289,29.8705202289,2009-07-01T04:00:00Z
FKNMS,X2009070200_water_temp_0,10031.5591839,30.0315591839,2009-07-02T04:00:00Z
FKNMS,X2009070300_water_temp_0,10763.3325936,30.763332593599998,2009-07-03T04:00:00Z
FKNMS,X2009070400_water_temp_0,10599.132895,30.599132895,2009-07-04T04:00:00Z
FKNMS,X2009070500_water_temp_0,11339.7401752,31.3397401752,2009-07-05T04:00:00Z
FKNMS,X2009070600_water_temp_0,11283.1135607,31.283113560700002,2009-07-06T04:00:00Z
FKNMS,X2009070700_water_temp_0,11105.7503128,31.1057503128,2009-07-07T04:00:00Z
FKNMS,X2009070800_water_temp_0,11292.1178582,31.2921178582,2009-07-08T04:00:00Z
FKNMS,X2009070900_water_temp_0,10871.7262791,30.8717262791,2009-07-09T04:00:00Z
FKNMS,X2009071000_water_temp_0,10991.995199,30.991995199,2009-07-10T04:00:00Z
FKNMS,X2009071100_water_temp_0,10239.4877698,30.2394877698,2009-07-11T04:00:00Z
FKNMS,X2009071200_water_temp_0,10065.117079,30.065117079,2009-07-12T04:00:00Z
FKNMS,X2009071300_water_temp_0,10167.9268338,30.167926833800003,2009-07-13T04:00:00Z
FKNMS,X2009071400_water_temp_0,10585.0930013,30.585093001300002,2009-07-14T04:00:00Z
FKNMS,X2009071500_water_temp_0,10363.4118344,30.3634118344,2009-07-15T04:00:00Z
FKNMS,X2009071600_water_temp_0,10815.9189684,30.8159189684,2009-07-16T04:00:00Z
FKNMS,X2009071700_water_temp_0,11085.4497794,31.0854497794,2009-07-17T04:00:00Z
